name,rate,rating_numerator,dog_stage,comments,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,text_url,jpg_url,timestamp,rating_denominator,tweet_id
vinnie,0.8,8,,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",312,1310,seat belt,0.79,False,boston bull,0.2,True,french bulldog,0.01,True,https://twitter.com/dog_rates/status/676582956622721024/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,2015-12-15,10,676582956622721024
clvin,0.8,8,,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,2377,5020,old english sheepdog,0.69,True,otterhound,0.23,True,west highland white terrier,0.01,True,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,2016-02-05,10,695629776980148225
,0.8,8,pupper,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,1254,2807,feather boa,0.42,False,yorkshire terrier,0.07,True,shetland sheepdog,0.06,True,https://twitter.com/dog_rates/status/676575501977128964/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,2015-12-15,10,676575501977128964
winston,0.8,8,,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,331,1335,french bulldog,0.96,True,chihuahua,0.02,True,boston bull,0.01,True,https://twitter.com/dog_rates/status/676237365392908289/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,2015-12-14,10,676237365392908289
hnk,0.8,8,,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,2655,8411,bluetick,0.36,True,crutch,0.13,False,tripod,0.1,False,https://twitter.com/dog_rates/status/753375668877008896/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,2016-07-13,10,753375668877008896
,0.8,8,pupper,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",761,2676,italian greyhound,0.4,True,whippet,0.27,True,german short-haired pointer,0.08,True,https://twitter.com/dog_rates/status/683462770029932544/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,2016-01-03,10,683462770029932544
bubb,0.8,8,pupper,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,395,918,pug,0.56,True,french bulldog,0.22,True,labrador retriever,0.07,True,https://twitter.com/dog_rates/status/672160042234327040/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,2015-12-02,10,672160042234327040
,0.8,8,doggo,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,1263,4238,bedlington terrier,0.4,True,standard poodle,0.09,True,wire-haired fox terrier,0.08,True,https://twitter.com/dog_rates/status/752334515931054080/video/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,2016-07-11,10,752334515931054080
oliver,0.8,8,,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,283,1042,labrador retriever,0.63,True,brittany spaniel,0.1,True,chesapeake bay retriever,0.06,True,https://twitter.com/dog_rates/status/675111688094527488/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,2015-12-11,10,675111688094527488
tyrus,0.8,8,,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,448,1413,welsh springer spaniel,0.21,True,saint bernard,0.14,True,boxer,0.11,True,https://twitter.com/dog_rates/status/676949632774234114/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,2015-12-16,10,676949632774234114
oscr,0.8,8,,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,405,1096,chihuahua,0.41,True,beagle,0.07,True,borzoi,0.05,True,https://twitter.com/dog_rates/status/672877615439593473/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,2015-12-04,10,672877615439593473
the,0.8,8,pupper,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,696,1801,papillon,0.2,True,toy terrier,0.11,True,cardigan,0.09,True,https://twitter.com/dog_rates/status/685943807276412928/video/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,2016-01-09,10,685943807276412928
pumpkin,0.8,8,,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,328,1001,french bulldog,0.72,True,boxer,0.17,True,boston bull,0.1,True,https://twitter.com/dog_rates/status/672995267319328768/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,2015-12-05,10,672995267319328768
eve,0.8,8,pupper,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,3484,8046,golden retriever,0.89,True,labrador retriever,0.06,True,great pyrenees,0.01,True,https://twitter.com/dog_rates/status/673295268553605120/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,2015-12-06,10,673295268553605120
vinscent,0.8,8,,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,597,2384,kuvasz,0.42,True,golden retriever,0.29,True,great pyrenees,0.08,True,https://twitter.com/dog_rates/status/690728923253055490/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,2016-01-23,10,690728923253055490
dietrich,0.8,8,,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,896,3425,sulphur-crested cockatoo,0.96,False,west highland white terrier,0.02,True,samoyed,0.01,True,https://twitter.com/dog_rates/status/749036806121881602/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,2016-07-02,10,749036806121881602
steve,0.8,8,,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,728,1558,english setter,0.7,True,brittany spaniel,0.1,True,ibizan hound,0.03,True,https://twitter.com/dog_rates/status/673359818736984064/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,2015-12-06,10,673359818736984064
,0.8,8,,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,297,882,beagle,0.99,True,basset,0.01,True,walker hound,0.0,True,https://twitter.com/dog_rates/status/673580926094458881/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,2015-12-06,10,673580926094458881
,0.8,8,,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,1116,3243,kuvasz,0.41,True,samoyed,0.14,True,pug,0.08,True,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,2016-06-28,10,747885874273214464
gry,0.8,8,,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,635,1607,toilet tissue,0.13,False,mosquito net,0.13,False,lakeland terrier,0.11,True,https://twitter.com/dog_rates/status/674394782723014656/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,2015-12-09,10,674394782723014656
bob,0.8,8,,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",255,961,pug,0.62,True,norwegian elkhound,0.05,True,cardigan,0.02,True,https://twitter.com/dog_rates/status/674269164442398721/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,2015-12-08,10,674269164442398721
,0.8,8,pupper,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,5515,13809,chesapeake bay retriever,0.55,True,norwegian elkhound,0.08,True,space heater,0.05,False,https://twitter.com/dog_rates/status/676936541936185344/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,2015-12-16,10,676936541936185344
,0.8,8,,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,1198,1763,african hunting dog,0.73,False,plow,0.12,False,scottish deerhound,0.03,True,https://twitter.com/dog_rates/status/671163268581498880/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,2015-11-30,10,671163268581498880
toby,0.8,8,,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,478,1225,basenji,0.86,True,beagle,0.04,True,toy terrier,0.03,True,https://twitter.com/dog_rates/status/671109016219725825/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,2015-11-29,10,671109016219725825
pluto,0.8,8,,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,315,799,ibizan hound,0.34,True,brittany spaniel,0.23,True,chihuahua,0.1,True,https://twitter.com/dog_rates/status/670679630144274432/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,2015-11-28,10,670679630144274432
clrq,0.8,8,,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,422,958,golden retriever,0.99,True,irish setter,0.0,True,saluki,0.0,True,https://twitter.com/dog_rates/status/669216679721873412/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,2015-11-24,10,669216679721873412
dug,0.8,8,,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,1390,2889,chihuahua,0.97,True,french bulldog,0.01,True,pekinese,0.0,True,https://twitter.com/dog_rates/status/669354382627049472/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,2015-11-25,10,669354382627049472
shwwn,0.8,8,,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,311,712,dalmatian,0.14,True,borzoi,0.14,True,labrador retriever,0.1,True,https://twitter.com/dog_rates/status/669680153564442624/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,2015-11-26,10,669680153564442624
mike,0.8,8,,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,539,1817,boxer,0.46,True,boston bull,0.2,True,french bulldog,0.09,True,https://twitter.com/dog_rates/status/679722016581222400/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,2015-12-23,10,679722016581222400
hunter,0.8,8,,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,937,2367,wallaby,0.16,False,west highland white terrier,0.09,True,ashcan,0.07,False,https://twitter.com/dog_rates/status/679729593985699840/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,2015-12-23,10,679729593985699840
lrry,0.8,8,,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,234,593,whippet,0.18,True,chesapeake bay retriever,0.11,True,beagle,0.08,True,https://twitter.com/dog_rates/status/670385711116361728/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,2015-11-27,10,670385711116361728
regn,0.8,8,,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,745,2677,schipperke,0.67,True,chesapeake bay retriever,0.12,True,kelpie,0.1,True,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,2016-02-15,10,699079609774645248
kellogg,0.8,8,doggo,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,993,3675,staffordshire bullterrier,0.52,True,french bulldog,0.35,True,doormat,0.03,False,https://twitter.com/dog_rates/status/735256018284875776/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,2016-05-24,10,735256018284875776
bloo,0.8,8,,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,45,267,dandie dinmont,0.68,True,west highland white terrier,0.04,True,clumber,0.04,True,https://twitter.com/dog_rates/status/670676092097810432/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,2015-11-28,10,670676092097810432
dot,0.8,8,,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,439,1337,shih-tzu,0.17,True,lhasa,0.12,True,yorkshire terrier,0.06,True,https://twitter.com/dog_rates/status/673705679337693185/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,2015-12-07,10,673705679337693185
ester,0.8,8,,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,266,632,shetland sheepdog,0.07,True,home theater,0.07,False,american staffordshire terrier,0.07,True,https://twitter.com/dog_rates/status/670691627984359425/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,2015-11-28,10,670691627984359425
devón,0.8,8,,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",1637,4995,italian greyhound,0.91,True,whippet,0.05,True,ice lolly,0.02,False,"https://twitter.com/dog_rates/status/757354760399941633/photo/1,https://twitter.com/dog_rates/status/757354760399941633/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,2016-07-24,10,757354760399941633
getting,0.8,8,,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",1136,3611,great dane,1.0,True,boxer,0.0,True,whippet,0.0,True,https://twitter.com/dog_rates/status/697259378236399616/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,2016-02-10,10,697259378236399616
ole,0.8,8,,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,572,2250,siamese cat,0.26,False,whippet,0.12,True,bull mastiff,0.1,True,https://twitter.com/dog_rates/status/697575480820686848/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,2016-02-11,10,697575480820686848
creg,0.8,8,,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,218,640,dingo,0.78,False,pembroke,0.13,True,cardigan,0.02,True,https://twitter.com/dog_rates/status/670786190031921152/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,2015-11-29,10,670786190031921152
pollo,0.8,8,,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,1489,3893,rottweiler,0.76,True,labrador retriever,0.1,True,staffordshire bullterrier,0.04,True,https://twitter.com/dog_rates/status/681579835668455424/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,2015-12-28,10,681579835668455424
clrk,0.8,8,,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,1702,6004,miniature poodle,0.35,True,toy poodle,0.34,True,teddy,0.16,False,https://twitter.com/dog_rates/status/763183847194451968/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,2016-08-10,10,763183847194451968
otis,0.7,7,pupper,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,885,3218,lakeland terrier,0.25,True,airedale,0.21,True,three-toed sloth,0.08,False,https://twitter.com/dog_rates/status/685641971164143616/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,2016-01-09,10,685641971164143616
,0.7,7,,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,44,113,black-and-tan coonhound,0.53,True,bloodhound,0.24,True,flat-coated retriever,0.17,True,https://twitter.com/dog_rates/status/666407126856765440/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,2015-11-17,10,666407126856765440
